#Table1
specobjid,ra,dec,plate,mjd,fiberid
3233701156735707136,168.05961,19.801513,2872,54533,424
3257263966115620864,181.60057,18.736464,2893,54552,129
8395851936302080000,183.0835,19.311616,7457,56746,59
4847115739616747520,10.855636,2.8991305,4305,55509,424
5670140054363676672,333.45894,14.536255,5036,55751,393
7429875717838446592,23.745085,30.95828,6599,56567,226
8617747686236332032,337.47461,25.901081,7654,57330,399
4244833501877084160,155.85422,-1.7733883,3770,55234,694
372740253980583936,179.82449,-3.5893273,331,52368,245
377199866968827904,189.55722,-3.659162,335,52000,85
7972705984823926784,152.36761,62.419862,7081,56684,759
8009926378643234816,175.96979,66.123112,7114,56748,998
7577514288543145984,238.48667,48.54118,6730,56425,756
628281323949156352,150.6453,57.081595,558,52317,106
645231670215075840,151.07746,5.0060273,573,52325,331
4291047080204410880,132.65829,4.2772269,3811,55538,882
1509926104939390976,249.99554,33.272794,1341,52786,343
2117944498196604928,357.95135,37.026027,1881,53261,461
2453466798536812544,311.59636,76.42358,2179,53555,476
2070627843452200960,211.30876,34.195881,1839,53471,356
4484654586271866880,201.50452,36.938481,3983,55603,710
2070663027824289792,213.34296,34.513095,1839,53471,484
6591137452919857152,188.82323,17.231009,5854,56035,434
2965723502792960000,35.315164,0.96449023,2634,54110,375
8617696558945640448,338.36371,24.901655,7654,57330,213
1361291372438513664,129.00177,31.600304,1209,52674,285
1518928356576356352,217.00108,40.973394,1349,52797,325
5818852030442086400,225.61961,37.74804,5168,56035,732
4735685183306440704,342.29813,0.95069256,4206,55471,546
2011993653798529024,144.15166,62.935074,1787,54465,38
4119689836293496832,114.48262,42.844905,3659,55181,80
4147941788659720192,119.35556,48.771699,3684,55246,460
6774791079801626624,219.19254,26.474549,6017,56075,914
2426446304730179584,228.25277,23.997735,2155,53820,480
7107888408773500928,246.02167,51.12105,6313,56460,299
3894650314615267328,245.22634,31.820258,3459,55007,591
3875445144610250752,244.59013,53.655157,3442,54983,355
2642612213839325184,152.38522,27.318877,2347,53757,455
3047839979528022016,191.61409,-8.43323,2707,54144,105
3289965367077660672,190.12648,-3.174362,2922,54612,312
5385246419463413760,211.67478,3.3278332,4783,55652,244
4565675120127877120,235.5518,2.8958912,4055,55359,549
5407822967970177024,230.57585,3.7013056,4803,55734,457
4744672591016337408,355.71899,-0.18269819,4214,55451,474
775822039578601472,7.0139249,-0.20367786,689,52262,280
3647937495448002560,201.87505,38.488914,3240,54883,79
4133300695800455168,115.07175,44.04094,3671,55483,444
5799565505904746496,126.23487,55.54555,5151,56567,200
2268782109726369792,185.48144,34.398994,2015,53819,341
3822444286457257984,189.28587,34.443031,3395,55004,51
2277720864919152640,199.83547,34.436015,2023,53851,92
4481355497069322240,200.50595,34.301415,3980,55331,996
2566063663735662592,132.27165,18.458589,2279,53708,501
3580408789486116864,182.83727,29.324449,3180,54864,171
6942477874810036224,352.34692,7.4554027,6166,56181,651
4955209277515997184,31.147211,5.3632906,4401,55510,450
3279911156432529408,134.71032,3.362942,2913,54526,599
7532399677037060096,173.49011,51.867961,6690,56416,470
1782355402088802304,118.51774,19.776,1583,52941,203
5834652567422869504,134.56135,29.90749,5182,56341,870
5014851736445100032,129.36086,27.419159,4454,55536,340
5015885827181355008,128.25051,27.381792,4455,55539,6
1788100075868678144,132.44743,29.622557,1588,52965,622
1570642512069027840,217.60468,41.744271,1395,52825,44
1871261088163588096,352.13672,52.151118,1662,52970,56
4037750381500932096,9.32970130000001,0.52748329,3586,55181,994
4126443587574407168,116.20575,47.210453,3665,55247,74
2297990903748388864,20.442784,31.445003,2041,53387,106
5251389683833741312,17.538025,13.4378,4664,56186,700
2320601541175699456,19.891417,32.581626,2061,53711,443
2320534470966405120,19.33891,31.280807,2061,53711,199
4839366931453550592,3.84964170000001,3.1525036,4298,55511,906
7434433193535578112,27.766124,31.205088,6603,56567,422
7415427583917924352,338.23978,30.225378,6586,56485,912
4247029777074987008,162.13601,-2.0200803,3772,55277,492
4266249240194293760,172.64279,-1.6887167,3789,55269,780
373815301457864704,183.31361,-3.1980901,332,52367,60
4271696220328534016,194.67284,-2.2744248,3794,55241,116
551691536471975936,166.17763,65.110642,490,51929,2
493161508113508352,122.1798,46.674651,438,51884,63
914234886984853504,240.29702,48.075286,812,52352,15
873709911488358400,175.02655,61.168948,776,52319,42
7524463951863586816,178.79214,51.066523,6683,56416,272
3251727100050171904,133.38103,3.441956,2888,54529,466
643010381194749952,147.92322,4.9180866,571,52286,442
5462911798301663232,159.82126,5.9615466,4852,55689,165
1129314209633429504,166.10899,6.2751171,1003,52641,133
9083879316207411200,240.93922,58.511883,8068,57185,432
2117969512086136832,359.01361,37.008855,1881,53261,552
4039916419457982464,9.75268879999999,0.66069554,3588,55184,682
2090843734269782016,290.87032,78.154954,1857,53182,173
9982314461082394624,185.80577,36.351965,8866,57457,312
9987973373592838144,197.73479,35.97464,8871,57519,419
9983533819527929856,188.22076,37.112078,8867,57460,652
4468735851958870016,190.1105,37.396327,3969,55307,142
9947339270577430528,189.79473,38.440521,8835,57427,49
3314764575471069184,114.91304,67.15459,2944,54523,419
5827813053329022976,130.87838,20.180251,5176,56221,564
5056620534487293952,125.70971,18.684141,4491,55570,742
2561566936072742912,129.0576,20.314495,2275,53709,526
2582881794013554688,142.53638,24.785793,2294,53733,245
2787762043514625024,199.2788,15.801045,2476,53826,123
2923988792211695616,185.53061,16.682265,2597,54231,97
2931964378926311424,198.2448,17.217193,2604,54484,440
791632741018920960,34.055317,0.95705247,703,52209,455
4776319284862230528,44.683716,0.79032998,4242,55476,916
4726712069063155712,329.4009,1.320371,4198,55480,670
8534440707565264896,329.90367,23.249026,7580,56955,434
8616663567368691712,338.27619,24.840944,7653,57306,551
9458725375087452160,223.95175,50.456387,8401,57482,146
2124745252123207680,356.24966,46.429891,1887,53239,626
3154856273946634240,271.55607,77.898268,2802,54326,308
1871272083279865856,351.7963,51.895738,1662,52970,96
2554827754461751296,124.14261,17.840359,2269,53711,585
5056592771818692608,125.32575,18.325504,4491,55570,641
3715556361564692480,162.36836,15.677084,3300,54914,315
3745928996513226752,169.94764,16.345968,3327,54951,218
2813779793034635264,172.78781,17.890328,2499,54176,567
2787784583502994432,198.81861,15.824677,2476,53826,205
6100146687279341568,196.37771,16.484499,5418,56037,76
2160705879438026752,316.41696,0.853698,1919,53240,378
8529833753727442944,330.04364,21.986734,7576,56948,58
2785552587280115712,237.53482,26.25683,2474,54564,277
5143181237154717696,153.78999,35.303732,4568,55600,256
2777659186794752000,181.65607,39.724693,2467,54176,233
3316978166970476544,110.18064,37.342499,2946,54506,280
4117541391629787136,110.85829,38.720899,3657,55244,456
7312948974591123456,211.81215,30.945156,6495,56339,833
3822533896654921728,187.97416,36.027152,3395,55004,377
2708931737055946752,152.94878,24.869098,2406,54084,60
3636707083296022528,126.28647,15.842422,3230,54860,183
2501829646211901440,175.81246,28.881332,2222,53799,291
5062221171405070336,126.82141,16.547333,4496,55544,637
3531986844906528768,305.34665,-13.251855,3137,54730,141
2593122660347045888,303.11262,-11.494944,2303,54629,637
5103974855809671168,4.07795010000001,7.6673775,4533,55855,984
2958945566987413504,353.4897,7.975822,2628,54326,293
4855069057009819648,18.002177,4.6175711,4312,55511,686
642957054880802816,147.22222,3.0858648,571,52286,248
5371763387830083584,165.2231,3.7729931,4771,55925,345
5346950429149208576,183.48774,3.98421,4749,55633,188
5049906920950833152,117.64857,20.058938,4485,55836,894
5024929865595330560,123.7013,24.927874,4463,55868,140
1427674666188695552,128.45782,27.877052,1268,52933,122
7518905370577707008,174.18083,47.97987,6678,56401,530
9572603444146970624,217.32739,41.944469,8502,57512,736
9563510201262252032,223.88496,39.535603,8494,57104,423
7461556217925574656,203.46971,45.607253,6627,56369,791
8196736152327135232,122.82251,57.439863,7280,56709,672
4124195085104422912,114.89641,44.578458,3663,55176,86
3785352810359529472,125.28627,55.831112,3362,54939,281
6432481784244445184,137.0044,63.04009,5713,56686,784
3180808873426577408,18.287504,15.769009,2825,54439,515
4820105142454951936,354.07216,3.247354,4281,55836,464
7062992321713774592,32.521528,30.183018,6273,56243,808
4245989093798813696,160.2021,-1.5414822,3771,55544,802
4249420114800123904,171.87637,-1.6510625,3774,55244,996
4249155132497829888,171.62334,-2.3473903,3774,55244,32
4563282311840243712,199.32082,-2.3293424,4053,55591,36
7972660629969281024,149.94381,61.771012,7081,56684,594
3244967576920418304,163.46331,64.751928,2882,54498,451
3859676773411299328,240.91825,46.318332,3428,54979,334
7568517534749532160,234.35699,51.857517,6722,56431,794
7978306621741703168,153.46725,57.431022,7086,56658,654
879363601184352256,190.66167,61.355307,781,52373,130
882776759383123968,198.83123,60.777558,784,52327,259
7525776768680042496,177.14037,50.863242,6684,56412,952
3251726550294358016,133.36651,3.510653,2888,54529,464
3279914180089505792,135.0734,4.100207,2913,54526,610
1499703670374164480,235.16114,45.119464,1332,52781,18
3918262326687539200,251.72471,31.592864,3480,54999,475
2124619907797641216,354.9183,45.555986,1887,53239,170
1278009144942553088,8.5287656,0.66344571,1135,53024,410
783754190450092032,20.610188,0.67916977,696,52209,465
1871312765210093568,350.57566,51.514955,1662,52970,244
2777741375288928256,182.49142,41.06751,2467,54176,532
4473240551366303744,192.67405,36.036191,3973,55323,146
961677714564081664,206.50231,5.3428487,854,52373,579
2552557812739762176,122.63252,17.094043,2267,53713,519
6632936486944612352,175.02619,18.400539,5891,56034,946
6585468370933489664,184.25539,16.764329,5849,56033,290
2787743901572766720,199.55859,16.297619,2476,53826,57
8621135830965002240,341.07769,24.742544,7657,57309,437
8537895648027975680,335.05176,23.7734,7583,56958,715
2555817589854988288,124.90998,14.432676,2270,53714,90
2564873717326833664,129.29633,16.668724,2278,53711,268
3261795328965240832,190.38025,-3.124733,2897,54585,230
2869998103262423040,118.52376,82.328335,2549,54523,288
3149255916335949824,262.26197,8.797524,2797,54616,414
587868769154525184,192.57786,2.6515756,522,52024,542
3261854427715233792,191.11435,-1.897866,2897,54585,445
8875552651518910464,34.862333,-4.0785496,7883,57331,304
8873414100580802560,37.370021,-3.025363,7881,57282,716
570924200978573312,161.91249,3.2318003,507,52353,338
3228084300679243776,149.77698,0.148168,2867,54479,470
4564560490198441984,233.5671,2.9225966,4054,55358,590
661023400952621056,220.67795,4.2660311,587,52026,437
5411126175006171136,239.00128,3.0000809,4806,55688,186
8855395023660752896,5.27929399999999,-0.50475028,7865,56955,699
4037604971088158720,7.15441470000002,-0.49135847,3586,55181,465
8836079628084813824,0.0953151329999855,-0.10991282,7848,56959,62
1177861493253761024,218.80803,50.873544,1046,52460,619
4466485708073181184,187.59389,39.145502,3967,55704,148
2785510256082446336,238.52015,25.66235,2474,54564,123
2777600912678479872,183.9262,39.633452,2467,54176,21
3271917707754235904,212.94839,36.292539,2906,54577,191
2009886439327688704,134.7527,60.253537,1785,54439,564
4483457213562593280,200.76357,33.441231,3982,55332,450
2376836059284662272,169.70221,34.405874,2111,53467,223
7245166281795543040,168.73807,27.821595,6435,56341,1
2585072296087545856,146.46671,23.515971,2296,53735,22
3174000425535825920,278.21749,42.25726,2819,54617,322
2609893236310829056,301.7987,-12.177832,2318,54628,208
2609933918241056768,300.46592,-11.051955,2318,54628,356
3533163872271835136,302.55023,-10.770564,3138,54740,327
6935593557781618688,356.6461,8.4657625,6160,56190,182
6944598557962772480,348.42027,6.5909483,6168,56187,174
7329614274799575040,337.54512,30.878048,6510,56486,21
5402141515471364096,146.21667,4.3695561,4798,55672,268
5405713278675427328,154.17889,4.7215253,4801,55653,974
5371732326626598912,165.68441,3.7029986,4771,55925,232
8310288215819919360,155.48794,48.49498,7381,56717,76
9189742766409621504,160.87092,50.241921,8162,56993,537
5818874570430455808,226.27601,38.504829,5168,56035,814
7459140866042470400,201.11597,46.467645,6625,56386,196
1558345853867943936,224.26292,36.511651,1384,53121,365
1564029504584706048,235.21062,31.484537,1389,53135,562
2123600385607231488,355.24426,46.172932,1886,53237,557
4039889481423101952,9.27277720000001,0.99194346,3588,55184,584
4145638861521788928,119.99393,52.844236,3682,55244,274
2319506702388455424,19.960313,25.863649,2060,53706,556
2322768672688465920,21.500113,38.662735,2063,53359,135
2321740079929780224,21.16453,39.137532,2062,53381,489
6140792883010052096,211.388,16.846812,5454,56015,490
4838065114635542528,2.09476740000002,3.2275277,4297,55806,266
5768133205065441280,26.341499,15.865642,5123,55841,538
7051764659330719744,19.699282,31.443952,6263,56279,922
7424235493116583936,18.177665,32.551995,6594,56272,187
4271680827165745152,194.75281,-2.4732482,3794,55241,60
4271707215444811776,194.49579,-2.2204444,3794,55241,156
4244875283318939648,156.50685,-1.5496251,3770,55234,846
372756746655000576,179.13587,-2.8558802,331,52368,305
7180064471548665856,120.1273,44.381239,6377,56243,730
7119174066452275200,241.33578,46.778097,6323,56189,396
7997468360685101056,165.60148,60.632152,7103,56661,732
1406398867334785024,92.350619,0.2707501,1249,54484,545
4297755196266618880,135.82004,4.1998374,3817,55277,710
5363818587004837888,128.35235,4.3212107,4764,55646,114
4294389045746704384,133.92707,4.788272,3814,55535,752
7916401089934499840,216.82229,53.534053,7031,56449,723
2124639149251127296,353.97202,45.904346,1887,53239,240
3154850776388495360,273.14081,77.544129,2802,54326,288
2857605228599994368,322.85864,72.501094,2538,54271,259
2857545305216280576,325.28924,72.72861,2538,54271,41
2857537333756979200,326.04723,72.679959,2538,54271,12
2277867924599367680,201.29027,35.184828,2023,53851,627
2244051618360223744,203.45883,34.953633,1993,53762,484
4487858008802435072,205.79962,35.372648,3986,55329,76
4468928816249544704,190.07016,37.592431,3969,55307,844
2272110605982787584,195.72816,37.469774,2018,53800,162
2563719504894912512,130.10034,19.315362,2277,53705,165
6520122199596048384,145.59622,25.022357,5791,56255,130
3148155580292556800,253.33311,12.940762,2796,54629,507
2929669967416682496,193.4777,16.666181,2602,54149,285
6591090723675676672,189.69473,17.105747,5854,56035,264
6699139734290014208,334.99049,23.029184,5950,56211,128
7410790115209879552,343.61853,25.875553,6582,56274,425
4251483347782443008,179.15955,-2.443111,3776,55209,310
380602850322966528,195.04139,-2.4331343,338,51694,177
4266235771176853504,172.48751,-1.8749132,3789,55269,731
6797134805832015872,252.6986,41.457374,6037,56104,280
5803003117214605312,131.47316,53.932825,5154,55864,418
891724860324079616,225.4051,55.023169,792,52353,44
7558317914647928832,227.47349,54.662439,6713,56402,552
4288788683237072896,130.47389,3.9590197,3809,55533,858
1342207698451589120,135.95465,5.1325919,1192,52649,491
1491911156271441920,211.18102,54.539585,1325,52762,341
7113690252158410752,251.67781,48.535544,6318,56186,926
2621199224401848320,16.512378,0.788065,2328,53728,379
3154778208621062144,283.48574,77.934608,2802,54326,24
9983544264888393728,188.39047,37.213208,8867,57460,690
4487925079011729408,204.43076,35.534425,3986,55329,320
2232744510289373184,162.73829,34.444782,1983,53442,309
2551464072977606656,121.31002,14.983254,2266,53679,636
5058910267703795712,123.72188,18.160233,4493,55585,880
7284714890295484416,151.89312,27.236319,6470,56334,518
6500000857802645504,134.60355,21.845138,5773,56009,657
2643689735234545664,151.86387,28.249393,2348,53757,279
6118244098849611776,202.40248,15.954636,5434,56033,378
