,Su,Sg,Sr,Si,Sz,Pg,Pr,Pi,Pz,Py,SMu,SMv,SMg,SMr,SMi,SMz,VRu,VRg,VRr,VRi,VRz,VRy,DEu,DEg,DEr,DEi,DEz,DEy,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,is_mpms
640,-36.35339984688547,-37.266555093765035,-37.82458385853897,-38.05482686557472,-38.17402356035062,-37.34437180215088,-37.828304704575174,-38.0601818192508,-38.15932592217695,-38.20965600964445,-36.27404995866857,-36.601154956433476,-37.44665351248044,-37.80927883110933,-38.08521629258864,-38.18573958262692,-36.46523199725894,-37.307306536682574,-37.83230352356374,-38.059968488437576,-38.15994471092459,-38.217168824876524,-36.58198571311978,-37.32252538904942,-37.876722806787775,-38.089047556773025,-38.184110961586185,-38.22561884407615,5.058285114914573,0.2676320927806219,4.031927775432475,0.17193880701358136,4.028248398802951,0.1443942403161597,3.8273581604321762,0.13013946305741644,1
641,-36.3077848641922,-37.237561369915596,-37.816265938509744,-38.05458502521512,-38.1767332808889,-37.31830370706924,-37.820160098282386,-38.06010655411645,-38.161956925909315,-38.2125037560002,-36.23052208316467,-36.55251619923308,-37.42457140958377,-37.800498249221995,-38.08591050150188,-38.18852228059045,-36.417938219446675,-37.27997632281859,-37.82430743960241,-38.05988755255588,-38.16258552306725,-38.21996113541016,-36.53287721540121,-37.295715044300735,-37.870361365391425,-38.0898562950149,-38.18694727384148,-38.228346467181446,5.19999251088683,0.26625188914972386,4.027558062873698,0.16392854119879563,64.47105287901277,0.016171821000091294,3.768017062255799,0.1137489541985976,1
642,-36.259799833047595,-37.20976167608545,-37.80685526831195,-38.05224034637174,-38.17680282745696,-37.293159463533996,-37.810909260930465,-38.05790450770026,-38.16198387864681,-38.21263587430062,-36.1830053862045,-36.50436991965415,-37.403013226436386,-37.790695208590556,-38.08435684798917,-38.188637647271165,-36.369645343871724,-37.25368824269917,-37.81518639875149,-38.05768076880051,-38.16261999835112,-38.220034804360004,-36.48415910495076,-37.269896755160964,-37.86267347194102,-38.08839399251117,-38.18710790585894,-38.228339040511784,5.380704444551346,0.26661356123908647,4.064906139846707,0.15977553497570934,71.25092072967736,0.016478573580606178,3.733123491371858,0.10128619662965506,1
643,-36.200747904181945,-37.17791301979783,-37.79509005578794,-38.048049891588605,-38.17516090879709,-37.264242138013785,-37.799314098728615,-38.053866848895154,-38.16029926213335,-38.21105345506842,-36.12308894907487,-36.44772017631364,-37.3780402429483,-37.77850022264338,-38.08100930264838,-38.187041820502785,-36.311498640842146,-37.22351275352125,-37.80373118936647,-38.053638038936825,-38.16094297555747,-38.21839141248476,-36.426848359690744,-37.24023515896428,-37.85276234293886,-38.08514273498663,-38.185561349877815,-38.226605605740374,5.564442342865309,0.26349156487955616,4.113523512830722,0.15483106980735498,73.36699594370982,0.017509177712160394,3.704285327833744,0.08954800525045707,1
644,-36.15967398771536,-37.16242703132998,-37.795017004808585,-38.05290138520066,-38.18078376926573,-37.25114890370783,-37.79935244499795,-38.058799811186454,-38.166108777179545,-38.21616147888095,-36.08094816161446,-36.40949482739845,-37.368049361547506,-37.77810270169631,-38.08628538470839,-38.19254070819879,-36.27156111913697,-37.20937906571695,-37.80386779314827,-38.05856941961227,-38.16674907584817,-38.223384842652095,-36.38789957640867,-37.226531132409896,-37.85396416874636,-38.09045411561664,-38.19106258504543,-38.23140113514623,5.756611758550969,0.2616932234147661,4.178324257579396,0.15026646266336846,72.81967309686391,0.019186657414558925,3.687401241063734,0.0792316325837655,1
645,-36.42146314396315,-37.31937306888655,-37.863775678650185,-38.08721804148452,-38.20158210308847,-37.39536552749669,-37.867355311890186,-38.092387450671396,-38.18755688432469,-38.2355240972331,-36.34269077208748,-36.668013082559796,-37.49509238699002,-37.84878151866908,-38.11650965039838,-38.212802775019924,-36.53287848546735,-37.35909379857658,-37.87124633921123,-38.09218344850545,-38.18814457480657,-38.24286738859125,-36.64927580947906,-37.37399344102935,-37.914431339159144,-38.12017754627118,-38.211043396124616,-38.25098143506749,5.099716701762858,0.27172679959128754,4.093200062450475,0.17812342394247646,4.082460235644177,0.1516806306485034,3.898427735833208,0.13835101040339268,1
646,-36.37845764591846,-37.29131175578516,-37.85602265677197,-38.08732241673947,-38.20455259586174,-37.37018629623664,-37.859768444089724,-38.09265312747232,-38.19045775947396,-38.23860849408923,-36.302244165353656,-36.62112987513237,-37.47382705261134,-37.840569350132114,-38.117523817994844,-38.2158394243215,-36.48778291199202,-37.33266343565613,-37.86380435107454,-38.09244369901449,-38.19105484572829,-38.24589460523038,-36.6019553545407,-37.34807933318854,-37.908581904961174,-38.12130415171707,-38.21413023320311,-38.253944100525075,5.24518671562173,0.27094860719545233,4.0808645086826365,0.16983090455979447,4.036801093169396,0.1377630796063034,3.830961872558394,0.12115777818581576,1
647,-36.34406190813873,-37.27279698503166,-37.85291872188114,-38.08976850401663,-38.20853540171552,-37.35395305155188,-37.85679134410354,-38.095202858071815,-38.194494773983884,-38.24241522976471,-36.2688232629901,-36.58553410690014,-37.46062358829742,-37.83714124188293,-38.12053788313151,-38.21979559682919,-36.45259026072111,-37.315434659969355,-37.86093196101797,-38.094990478892235,-38.19509459043209,-38.249622465579,-36.56581742488883,-37.331263568660376,-37.90685771392394,-38.12437886712584,-38.218109007805126,-38.25755306077438,5.435531474179233,0.2747647540788626,4.1206628107258805,0.16710359574530156,64.04614559856188,0.01653889789161965,3.7982464781592697,0.1092149757869652,1
648,-36.28766478238566,-37.24186122845756,-37.84163683759628,-38.08593784074847,-38.207209268493884,-37.32587652384096,-37.845676103758514,-38.09152208555412,-38.19312845984227,-38.241143361372096,-36.21177481208097,-36.53104189512072,-37.43639324513496,-37.82543638979582,-38.117535012705254,-38.21851363068828,-36.396858421272086,-37.28612571918717,-37.84995414838083,-38.09130478312611,-38.19373577686831,-38.24828823807768,-36.51068320758071,-37.3024593728117,-37.89739594493253,-38.121470582546685,-38.21687541349057,-38.256128831957234,5.626983782304855,0.27252970094230183,4.17313928433252,0.16272132511058962,71.23895844092442,0.016698401947571488,3.773009241390433,0.0972685614200155,1
649,-36.23711675063484,-37.218394285183294,-37.83576202349563,-38.086199746828896,-38.2090435907302,-37.30505943149358,-37.8399382639626,-38.09189779209423,-38.19504901912613,-38.24271001808185,-36.15996234920715,-36.48361657378433,-37.419070273599345,-37.8191863246216,-38.11841117918303,-38.22029811927493,-36.34757232762993,-37.2641618776578,-37.84433388664037,-38.09167735873456,-38.19565772927537,-38.24976313187918,-36.46256811731081,-37.28096676975173,-37.89306062234069,-38.122410455470295,-38.21868327677347,-38.25745186524513,5.829467497557835,0.26877051062340557,4.238095921948244,0.15758618556921172,73.64945196491918,0.017545029801339908,3.7610031100700865,0.08631156581269686,1
650,-36.48818741763345,-37.371547803404205,-37.90252542143717,-38.119258728887594,-38.228847433924784,-37.445748498991605,-37.905967701773676,-38.12424498322541,-38.215484022262174,-38.26112319559131,-36.409872461954876,-36.73376274625318,-37.54296657536154,-37.88784270701055,-38.14746559432562,-38.239579984675956,-36.59929482494487,-37.41025898038771,-37.90975236715144,-38.12405014311427,-38.21604103173958,-38.268300347558615,-36.71543730968209,-37.424843770323825,-37.95172006491395,-38.150971872313775,-38.23769152799896,-38.276083122496956,5.142046036507268,0.2757616825862274,4.157178493211062,0.18443722152136569,4.140011844611276,0.15917428422563995,3.9711935404814236,0.14679494187582584,1
651,-36.45080410951268,-37.34656523466906,-37.89674343370385,-38.12075646207684,-38.23292403211715,-37.42351150275378,-37.900337849963556,-38.1258897584438,-38.219521637797264,-38.265236432355955,-36.37562500933548,-36.69146054222699,-37.524435957792505,-37.881624242923436,-38.14979546850667,-38.243699628952086,-36.55932540516537,-37.38682076362605,-37.904257668501174,-38.12569012783708,-38.22008651534806,-38.27235059276251,-36.67274065351826,-37.40190287296974,-37.94770758434635,-38.15340511574986,-38.24185251541817,-38.28006053941367,5.294331977259237,0.2763048304114323,4.138203022486606,0.17628750224286213,4.085493129843142,0.14493541813485453,3.8962998015126744,0.12914526496181297,1
652,-36.42372569475111,-37.33267917827038,-37.89681811600238,-38.12562180971054,-38.23888948374962,-37.411725851487176,-37.900522348747614,-38.130839008847055,-38.22559073839355,-38.2709022632972,-36.34991097903136,-36.6623741528993,-37.515408932883076,-37.88140720417468,-38.1551172087564,-38.24960130549624,-36.531063758576266,-37.37410955888103,-37.90453441947213,-38.13063733876228,-38.226155967336624,-38.277926124684555,-36.643129742580015,-37.38957822779827,-37.94899032837589,-38.15877272692198,-38.2477650913814,-38.28549816697922,5.489001637887183,0.2820014742674537,4.175417297898929,0.17402676455659452,4.077710376098076,0.136512732680263,3.860585210363633,0.11701484375114875,1
653,-36.370090185279906,-37.30272874100135,-37.886054618997996,-38.12216914627167,-38.2378915646956,-37.384557986933146,-37.88992189037698,-38.12753299797791,-38.22455587049048,-38.26995124162525,-36.295843829930334,-36.61013403130409,-37.491983607289114,-37.87022892783815,-38.15247551928505,-38.24864507852269,-36.477848601010265,-37.34573765700254,-37.894068563938376,-38.127326559727635,-38.22512847476901,-38.27691125056897,-36.59026737495968,-37.36170059501291,-37.94000918637905,-38.15622386624253,-38.24685614181307,-38.28439319402447,5.689530669196572,0.28052053163593954,4.230509453822895,0.17015529342873034,60.94705898593186,0.01718738379922716,3.8376332990076962,0.10489098457397256,1
654,-36.31606598677248,-37.27575490968198,-37.87753648777978,-38.12032106403183,-38.237988277751974,-37.360326395842236,-37.881551787099674,-38.12581310446308,-38.22468971157184,-38.269902008542765,-36.2405224332408,-36.55919238047123,-37.4713925204544,-37.861314484305666,-38.15132697159922,-38.248728156800766,-36.425064272993225,-37.320318898391136,-37.885824229337125,-38.125602845209144,-38.22526604753634,-38.276781374911224,-36.538666996173546,-37.33676932079608,-37.933143438369434,-38.15515207870483,-38.246972624790935,-38.28413494413787,5.903257669013484,0.276409719942541,4.298753038816625,0.16518280544455957,69.53192142610644,0.016864337105491043,3.830672117660571,0.09369530685186517,1
655,-36.551768460623954,-37.42218375338263,-37.940236393191064,-38.150478446691515,-38.25542637640035,-37.49467225236208,-37.943547870475825,-38.15528719586662,-38.2427011283132,-38.286094103378744,-36.47363504019455,-36.79690101297976,-37.589484418140025,-37.92585960716761,-38.17763124356789,-38.2656878112161,-36.66281880171849,-37.45993114352986,-37.94722964918415,-38.155101187153434,-38.243228408414396,-38.29311303440322,-36.77893872039546,-37.47421543392832,-37.98802027109757,-38.18097955703064,-38.263674662278966,-38.30057581106456,5.187020333751351,0.2796851125181213,4.231075949418591,0.1910646994027814,4.208784972048181,0.16727145135893182,4.054875465393309,0.15592618768051694,1
656,-36.52704023262805,-37.4052924148493,-37.93970736536092,-38.15581320049707,-38.26258174209582,-37.48017288516843,-37.94314124141229,-38.16073375699119,-38.24989832155322,-38.29308473353879,-36.452865009792376,-36.76577574668797,-37.57816841072045,-37.92496228659309,-38.183600556881814,-38.272825087934166,-36.634809653072324,-37.444372022358934,-37.94693423182494,-38.160544501047866,-38.2504293436483,-38.30002535673536,-36.74748492995633,-37.45909857191139,-37.9889373892475,-38.1870269424408,-38.27083177378573,-38.30738736989865,5.352883730836405,0.2832136582882015,4.207027914007594,0.18405699480455237,4.146507683449472,0.15347782417560982,3.97270242702824,0.1385790023750861,1
657,-36.492637418167334,-37.385142732409854,-37.93565408855163,-38.1575617152789,-38.26602395571312,-37.462393579133646,-37.93921593645111,-38.16259141613449,-38.25338364879846,-38.296373232216816,-36.41994625031403,-36.72909780602373,-37.56353662005896,-37.92056038761823,-38.1859542252323,-38.27624892045552,-36.59907665084198,-37.425549361536895,-37.94311833614215,-38.16239903488243,-38.25391826416232,-38.30323314483136,-36.71027425786742,-37.440709810919316,-37.986319098456775,-38.18944853725981,-38.27428061530961,-38.310482237597235,5.542139600304423,0.2872591098688301,4.231088423670169,0.1801949615691847,4.118867942289673,0.1434642892800608,3.9260237759555268,0.12468050414710447,1
658,-36.44201082497888,-37.3563428553818,-37.92548998813629,-38.15452942510904,-38.26538326241844,-37.43628962901053,-37.92921073104277,-38.15970176763197,-38.252710907783474,-38.295767114000355,-36.36912404783811,-36.67932850375571,-37.541058631813655,-37.90999262203748,-38.18371214480002,-38.27564616563752,-36.548613043049954,-37.39827508646508,-37.93324422558348,-38.15950479225609,-38.2532526988266,-38.302561424285315,-36.6599052220524,-37.413916685906926,-37.97789083119321,-38.18729739181849,-38.273723595734424,-38.30971999045248,5.755401736574068,0.28625994056945686,4.287855416682785,0.1766619693222608,4.108365399188184,0.13528172632199267,3.903544878297587,0.11244532087520828,1
659,-36.39850537927012,-37.33632292578976,-37.921704658187224,-38.156359405267104,-38.268529032168345,-37.41871997862816,-37.9255523961607,-38.16163239752996,-38.25596382783177,-38.29859500652627,-36.3246719251574,-36.63812677043546,-37.52670783401693,-37.905864254977836,-38.18608314029607,-38.27872585070533,-36.50597965362771,-37.37963516979271,-37.92969375789128,-38.16143287447861,-38.2565059384932,-38.30529246572962,-36.61806804379495,-37.39571923252467,-37.97551786544336,-38.18972267207234,-38.27682079240573,-38.31229337130275,5.980575186646851,0.28541906717777565,4.3652864918804735,0.1735245823773218,4.112732163092995,0.12841082260624637,3.9013984964497204,0.10190659956860508,1
660,-36.6153663055927,-37.47284338528635,-37.97795216222978,-38.18170025055138,-38.282006841646,-37.54361756641651,-37.98113443160905,-38.18633144653707,-38.26991903695221,-38.31106547506864,-36.53740976703085,-36.860059831388504,-37.636026792144975,-37.96388577079753,-38.20779889258578,-38.29179707335038,-36.726360905896776,-37.50962935851392,-37.984713232724516,-38.186154231177284,-38.2704166052196,-38.31792613960893,-36.842460482661885,-37.52361061269632,-38.02432637703761,-38.21098953734956,-38.28965894677995,-38.32506869011566,5.231887038850308,0.2835878728028086,4.302231632264173,0.19762037513265657,4.255716289237239,0.1755741762828541,4.131738584769612,0.16491706054238017,1
661,-36.60329246134363,-37.46405310284914,-37.9826788601842,-38.190872928756065,-38.29224129881193,-37.53686532077338,-37.98595456876838,-38.195580673042315,-38.28027595144178,-38.32093353466202,-36.530116466880095,-36.84011006834791,-37.631936906531955,-37.96831454163886,-38.21740843417656,-38.3019522504668,-36.71031172828673,-37.50196057738388,-37.98962058509298,-38.19540173791211,-38.28077313732426,-38.32770058584461,-36.82224833473781,-37.516327972453155,-38.03017630296132,-38.22065195629915,-38.2998123754242,-38.33471442333324,5.410200059714464,0.2900585785630151,4.272670960222789,0.1917167750789735,4.1933465717106895,0.1620555963458838,4.041599922319809,0.14785606527714995,1
662,-36.561561414299774,-37.43763180620279,-37.974495687395496,-38.189503943419815,-38.293159940465884,-37.51308462846396,-37.97791693780219,-38.194346091417955,-38.28117730606407,-38.32184455463508,-36.48998997086623,-36.79583701566955,-37.6116913303227,-37.959724202715364,-38.216793416048056,-38.30289794089503,-36.66710421674131,-37.477017357330524,-37.98170956038635,-38.19416295664645,-38.28168132249206,-38.328540505808334,-36.777435268879366,-37.491866772573516,-38.023654691829634,-38.22012683012263,-38.30079722698164,-38.33546644801228,5.594696787254772,0.2924798506837251,4.284725178024549,0.18629528046018004,4.157199782762526,0.15033265934371387,3.985655848090367,0.13224412722835296,1
