,Su,Sg,Sr,Si,Sz,a_fwhm,a_height,b_fwhm,b_height,g_fwhm,g_height,d_fwhm,d_height,is_mpms
0,18.914490016423166,18.633730012796814,18.710350008852778,18.891180006578566,19.069330004893242,63.61559884193199,0.37552229167478274,42.7466070867048,0.47728226726966566,30.4990261397908,0.5660232137234588,25.617475682027873,0.5205254075796356,0
1,16.186,15.284,15.12,15.115,15.129000000000001,12.135270332158342,0.3899237293025536,11.74036254263484,0.45517634275277014,11.050990502468732,0.49184475370036773,12.799737257362029,0.49696460434011286,1
2,19.669,19.129,18.942999999999998,18.925,18.897000000000002,27.481479320721583,0.3709075249299909,7.33203846929362,0.4206673449824235,6.212082174326829,0.5637792168679576,7.833827102382477,0.355244345668351,0
3,15.642000000000001,14.665,14.431,14.329,14.360999999999999,7.6588182680904815,0.40716001902842175,9.059109667952617,0.4431400953603765,7.7563017624536315,0.46987331008034977,8.848705417053754,0.4744368805365803,1
4,18.934,18.512,18.437,18.44,18.535,36.06839217544038,0.27408467124059877,18.210260342902984,0.30126612736278163,18.44728726001544,0.3599215416709526,12.853983328710187,0.36538369157684547,0
5,18.559,18.109,18.043,18.035999999999998,18.145,23.932574612953392,0.47933287193269714,21.736974533401295,0.43758610016431676,12.041130905604376,0.44883919239690684,19.225274636151852,0.3823210271431145,0
6,19.300050012633204,18.824850009843704,18.73475000680983,18.757100005060433,18.81685000376403,20.80856486227401,0.4450360948129068,10.024673529152038,0.5338826805761064,13.026041440115883,0.3764933038463599,13.951157459125685,0.42199624387454676,0
7,19.581440003789957,19.11088000295311,19.018600002042948,18.99208000151813,19.03048000112921,18.035715206409268,0.523207133345328,14.752253013904525,0.5424532342833954,6.973525049731466,0.5504481801377193,16.85822004633748,0.3440521438602545,0
8,15.830050012633206,14.834850009843707,14.752750006809832,14.748100005060435,14.802850003764034,10.8101611798556,0.4162146430547725,11.789202286029797,0.46395311017633184,11.208192769579492,0.5100690273284857,12.147479939779657,0.5271613781377391,1
9,16.349,15.324000000000002,15.174000000000001,15.142999999999999,15.148,10.471652906568497,0.39594286757946673,11.443614094314634,0.42429750795074744,11.297974298221074,0.4824586825512521,10.350645704857364,0.5157281298552089,1
10,18.3680500126332,17.933850009843706,17.96775000680983,18.059100005060436,18.201850003764033,47.824035136311515,0.3772825182991647,51.041669364764005,0.43697045599750234,35.12105568176142,0.5019304693918011,26.843223146086835,0.4799938853640358,0
11,19.05,18.635,18.62,18.757,18.832,48.294377949793,0.39213347961983086,41.00046245859805,0.4926035518756772,23.908749657773356,0.5309054692807158,25.83138397897281,0.4825373854573444,0
12,18.99944000378996,18.62988000295311,18.64560000204295,18.67508000151813,18.788480001129212,26.61254121019676,0.45124850513391784,19.942494425839687,0.4664415709117049,20.094545073675622,0.41208573144670635,17.1079451024463,0.47301012109361923,0
13,18.547539997473358,18.187579998031257,18.286099998638033,18.434279998987915,18.661179999247196,53.36782123660892,0.41278398626219176,43.274121564216045,0.4966944472293342,34.37850244251201,0.5266708511492282,55.942464452326135,0.30911713139094205,0
14,18.893030045479534,18.588310035437345,18.644450024515393,18.731460018217565,18.84851001355052,28.22758868235612,0.4621351244827327,13.62190505153539,0.490143895118009,19.285457033854776,0.3291642223888487,23.26082721090282,0.31265728592628056,0
15,18.184150037899613,17.71655002953112,17.856250020429492,17.998300015181304,18.1785500112921,51.35490361359997,0.41344796344219564,60.0666870162366,0.45556881992562337,36.423959519932644,0.5000143927998707,26.708470335795607,0.5230236615559752,0
16,17.884880007579923,17.431760005906224,17.346200004085897,17.33816000303626,17.45096000225842,16.82356459918784,0.4670898356564736,9.281891415212158,0.4511443750095214,8.70572915198828,0.3668470256885745,11.036562468539625,0.3222258704204542,0
